"Accession","X.10lgP","X.Unique","X.Spec.Sample.1","X.Spec.Sample.2","X.Spec.Sample.3","X.Spec.Sample.4","X.Spec.Sample.5","PTM","Description","ProteinID","Accession.Number","Accession.New","MouseGeneName"
"Q61239|FNTA_MOUSE",153.6,5,3,1,3,2,0,"Carbamidomethylation; Deamidation (NQ)","Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha OS=Mus musculus GN=Fnta PE=1 SV=1","Q61239","FNTA_MOUSE","FNTA_MOUSE","Fnta"
"Q3V1T4|P3H1_MOUSE",153.56,4,2,0,0,1,1,"Carbamidomethylation","Prolyl 3-hydroxylase 1 OS=Mus musculus GN=P3h1 PE=1 SV=2","Q3V1T4","P3H1_MOUSE","P3H1_MOUSE","P3h1"
"Q62523|ZYX_MOUSE",153.44,3,2,2,0,0,0,"Carbamidomethylation","Zyxin OS=Mus musculus GN=Zyx PE=1 SV=2","Q62523","ZYX_MOUSE","ZYX_MOUSE","Zyx"
"Q07417|ACADS_MOUSE",153.4,4,2,2,2,2,2,"Carbamidomethylation","Short-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Mus musculus GN=Acads PE=1 SV=2","Q07417","ACADS_MOUSE","ACADS_MOUSE","Acads"
"O55234|PSB5_MOUSE",153.29,4,2,3,2,1,2,"Carbamidomethylation","Proteasome subunit beta type-5 OS=Mus musculus GN=Psmb5 PE=1 SV=3","O55234","PSB5_MOUSE","PSB5_MOUSE","Psmb5"
"Q9D0T1|NH2L1_MOUSE",153.25,4,3,2,1,3,1,"Carbamidomethylation","NHP2-like protein 1 OS=Mus musculus GN=Snu13 PE=1 SV=4","Q9D0T1","NH2L1_MOUSE","NH2L1_MOUSE","Snu13"
"O08547|SC22B_MOUSE",153.09,4,1,1,2,1,1,"","Vesicle-trafficking protein SEC22b OS=Mus musculus GN=Sec22b PE=1 SV=3","O08547","SC22B_MOUSE","SC22B_MOUSE","Sec22b"
"O35841|API5_MOUSE",152.95,4,2,2,0,3,3,"","Apoptosis inhibitor 5 OS=Mus musculus GN=Api5 PE=1 SV=2","O35841","API5_MOUSE","API5_MOUSE","Api5"
"Q8BVY0|RL1D1_MOUSE",152.85,3,1,2,1,0,0,"Carbamidomethylation","Ribosomal L1 domain-containing protein 1 OS=Mus musculus GN=Rsl1d1 PE=1 SV=1","Q8BVY0","RL1D1_MOUSE","RL1D1_MOUSE","Rsl1d1"
"O09043|NAPSA_MOUSE",152.75,4,3,1,0,1,1,"Carbamidomethylation","Napsin-A OS=Mus musculus GN=Napsa PE=1 SV=1","O09043","NAPSA_MOUSE","NAPSA_MOUSE","Napsa"
"O55222|ILK_MOUSE",152.6,7,2,1,3,3,3,"Carbamidomethylation; Oxidation (M)","Integrin-linked protein kinase OS=Mus musculus GN=Ilk PE=1 SV=2","O55222","ILK_MOUSE","ILK_MOUSE","Ilk"
"Q9DC70|NDUS7_MOUSE",152.48,4,3,1,2,3,3,"Carbamidomethylation","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7  mitochondrial OS=Mus musculus GN=Ndufs7 PE=1 SV=1","Q9DC70","NDUS7_MOUSE","NDUS7_MOUSE","Ndufs7"
"O54988|SLK_MOUSE",152.47,4,1,3,2,3,3,"Carbamidomethylation; Deamidation (NQ)","STE20-like serine/threonine-protein kinase OS=Mus musculus GN=Slk PE=1 SV=2","O54988","SLK_MOUSE","SLK_MOUSE","Slk"
"Q00612|G6PD1_MOUSE",151.77,5,3,2,1,2,0,"","Glucose-6-phosphate 1-dehydrogenase X OS=Mus musculus GN=G6pdx PE=1 SV=3","Q00612","G6PD1_MOUSE","G6PD1_MOUSE","G6pdx"
"Q80WW9|DDRGK_MOUSE",151.77,4,3,2,1,0,2,"","DDRGK domain-containing protein 1 OS=Mus musculus GN=Ddrgk1 PE=1 SV=2","Q80WW9","DDRGK_MOUSE","DDRGK_MOUSE","Ddrgk1"
"Q99JY0|ECHB_MOUSE",151.76,6,5,1,6,3,2,"Carbamidomethylation","Trifunctional enzyme subunit beta  mitochondrial OS=Mus musculus GN=Hadhb PE=1 SV=1","Q99JY0","ECHB_MOUSE","ECHB_MOUSE","Hadhb"
"Q9D0K2|SCOT1_MOUSE",151.52,3,2,2,2,2,1,"Carbamidomethylation; Deamidation (NQ)","Succinyl-CoA:3-ketoacid coenzyme A transferase 1  mitochondrial OS=Mus musculus GN=Oxct1 PE=1 SV=1","Q9D0K2","SCOT1_MOUSE","SCOT1_MOUSE","Oxct1"
"P62843|RS15_MOUSE",151.42,4,3,2,1,4,1,"","40S ribosomal protein S15 OS=Mus musculus GN=Rps15 PE=1 SV=2","P62843","RS15_MOUSE","RS15_MOUSE","Rps15"
"Q64310|SURF4_MOUSE",151.35,5,5,4,3,2,3,"Carbamidomethylation; Deamidation (NQ)","Surfeit locus protein 4 OS=Mus musculus GN=Surf4 PE=1 SV=1","Q64310","SURF4_MOUSE","SURF4_MOUSE","Surf4"
"Q8C2Q3|RBM14_MOUSE",151.28,3,2,2,1,0,0,"","RNA-binding protein 14 OS=Mus musculus GN=Rbm14 PE=1 SV=1","Q8C2Q3","RBM14_MOUSE","RBM14_MOUSE","Rbm14"
"P61222|ABCE1_MOUSE",151.21,5,2,2,0,2,2,"Carbamidomethylation","ATP-binding cassette sub-family E member 1 OS=Mus musculus GN=Abce1 PE=1 SV=1","P61222","ABCE1_MOUSE","ABCE1_MOUSE","Abce1"
"P61089|UBE2N_MOUSE",151.11,5,6,3,2,4,4,"Carbamidomethylation; Deamidation (NQ)","Ubiquitin-conjugating enzyme E2 N OS=Mus musculus GN=Ube2n PE=1 SV=1","P61089","UBE2N_MOUSE","UBE2N_MOUSE","Ube2n"
"Q8VEH3|ARL8A_MOUSE",151.04,6,2,2,3,2,3,"","ADP-ribosylation factor-like protein 8A OS=Mus musculus GN=Arl8a PE=1 SV=1","Q8VEH3","ARL8A_MOUSE","ARL8A_MOUSE","Arl8a"
"P04444|HBBZ_MOUSE",150.92,4,4,4,0,3,5,"Carbamidomethylation","Hemoglobin subunit beta-H1 OS=Mus musculus GN=Hbb-bh1 PE=2 SV=3","P04444","HBBZ_MOUSE","HBBZ_MOUSE","Hbb-bh1"
"P57716|NICA_MOUSE",150.67,6,4,2,4,1,1,"Deamidation (NQ)","Nicastrin OS=Mus musculus GN=Ncstn PE=1 SV=3","P57716","NICA_MOUSE","NICA_MOUSE","Ncstn"
"Q9D1M0|SEC13_MOUSE",150.18,5,1,1,2,3,1,"Carbamidomethylation","Protein SEC13 homolog OS=Mus musculus GN=Sec13 PE=1 SV=3","Q9D1M0","SEC13_MOUSE","SEC13_MOUSE","Sec13"
"Q9CZM2|RL15_MOUSE",150.16,6,2,3,5,0,4,"","60S ribosomal protein L15 OS=Mus musculus GN=Rpl15 PE=2 SV=4","Q9CZM2","RL15_MOUSE","RL15_MOUSE","Rpl15"
"Q9QYR9|ACOT2_MOUSE",149.94,3,2,3,3,0,1,"","Acyl-coenzyme A thioesterase 2  mitochondrial OS=Mus musculus GN=Acot2 PE=1 SV=2","Q9QYR9","ACOT2_MOUSE","ACOT2_MOUSE","Acot2"
"P14115|RL27A_MOUSE",149.62,6,0,5,2,3,3,"Carbamidomethylation","60S ribosomal protein L27a OS=Mus musculus GN=Rpl27a PE=1 SV=5","P14115","RL27A_MOUSE","RL27A_MOUSE","Rpl27a"
"Q99LC3|NDUAA_MOUSE",149.43,4,1,2,3,1,0,"","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10  mitochondrial OS=Mus musculus GN=Ndufa10 PE=1 SV=1","Q99LC3","NDUAA_MOUSE","NDUAA_MOUSE","Ndufa10"
"Q08093|CNN2_MOUSE",149.32,5,4,1,1,1,2,"Carbamidomethylation","Calponin-2 OS=Mus musculus GN=Cnn2 PE=1 SV=1","Q08093","CNN2_MOUSE","CNN2_MOUSE","Cnn2"
"Q9QZ82|CP11A_MOUSE",149.19,5,2,1,2,2,2,"Carbamidomethylation","Cholesterol side-chain cleavage enzyme  mitochondrial OS=Mus musculus GN=Cyp11a1 PE=1 SV=1","Q9QZ82","CP11A_MOUSE","CP11A_MOUSE","Cyp11a1"
"Q62186|SSRD_MOUSE",149.18,5,2,4,2,1,1,"Carbamidomethylation","Translocon-associated protein subunit delta OS=Mus musculus GN=Ssr4 PE=1 SV=1","Q62186","SSRD_MOUSE","SSRD_MOUSE","Ssr4"
"P08207|S10AA_MOUSE",149.17,5,3,3,0,5,3,"Deamidation (NQ)","Protein S100-A10 OS=Mus musculus GN=S100a10 PE=1 SV=2","P08207","S10AA_MOUSE","S10AA_MOUSE","S100a10"
"Q8BTZ7|GMPPB_MOUSE",149.17,6,2,1,2,2,1,"","Mannose-1-phosphate guanyltransferase beta OS=Mus musculus GN=Gmppb PE=1 SV=1","Q8BTZ7","GMPPB_MOUSE","GMPPB_MOUSE","Gmppb"
"P35831|PTN12_MOUSE",149.13,4,1,2,1,1,2,"Carbamidomethylation; Deamidation (NQ)","Tyrosine-protein phosphatase non-receptor type 12 OS=Mus musculus GN=Ptpn12 PE=1 SV=3","P35831","PTN12_MOUSE","PTN12_MOUSE","Ptpn12"
"O35345|IMA7_MOUSE",149.03,3,2,1,2,1,1,"Carbamidomethylation","Importin subunit alpha-7 OS=Mus musculus GN=Kpna6 PE=1 SV=2","O35345","IMA7_MOUSE","IMA7_MOUSE","Kpna6"
"Q9Z130|HNRDL_MOUSE",148.83,2,1,3,2,2,1,"Carbamidomethylation","Heterogeneous nuclear ribonucleoprotein D-like OS=Mus musculus GN=Hnrnpdl PE=1 SV=1","Q9Z130","HNRDL_MOUSE","HNRDL_MOUSE","Hnrnpdl"
"Q3UDE2|TTL12_MOUSE",148.74,7,2,4,2,5,2,"Carbamidomethylation; Deamidation (NQ)","Tubulin--tyrosine ligase-like protein 12 OS=Mus musculus GN=Ttll12 PE=1 SV=1","Q3UDE2","TTL12_MOUSE","TTL12_MOUSE","Ttll12"
"Q60749|KHDR1_MOUSE",148.47,3,2,3,2,2,2,"Deamidation (NQ)","KH domain-containing  RNA-binding  signal transduction-associated protein 1 OS=Mus musculus GN=Khdrbs1 PE=1 SV=2","Q60749","KHDR1_MOUSE","KHDR1_MOUSE","Khdrbs1"
"Q8R1V4|TMED4_MOUSE",148.39,2,1,2,3,2,1,"Carbamidomethylation","Transmembrane emp24 domain-containing protein 4 OS=Mus musculus GN=Tmed4 PE=1 SV=1","Q8R1V4","TMED4_MOUSE","TMED4_MOUSE","Tmed4"
"Q80WJ7|LYRIC_MOUSE",148.36,3,3,1,1,4,3,"Deamidation (NQ)","Protein LYRIC OS=Mus musculus GN=Mtdh PE=1 SV=1","Q80WJ7","LYRIC_MOUSE","LYRIC_MOUSE","Mtdh"
"Q9EP71|RAI14_MOUSE",148.35,5,1,4,1,3,2,"Carbamidomethylation; Deamidation (NQ)","Ankycorbin OS=Mus musculus GN=Rai14 PE=1 SV=1","Q9EP71","RAI14_MOUSE","RAI14_MOUSE","Rai14"
"Q8BJY1|PSMD5_MOUSE",148.2,7,2,1,3,3,1,"Carbamidomethylation; Deamidation (NQ)","26S proteasome non-ATPase regulatory subunit 5 OS=Mus musculus GN=Psmd5 PE=1 SV=4","Q8BJY1","PSMD5_MOUSE","PSMD5_MOUSE","Psmd5"
"Q8K4Z5|SF3A1_MOUSE",148.18,4,0,1,2,3,3,"","Splicing factor 3A subunit 1 OS=Mus musculus GN=Sf3a1 PE=1 SV=1","Q8K4Z5","SF3A1_MOUSE","SF3A1_MOUSE","Sf3a1"
"P63325|RS10_MOUSE",148.12,5,5,4,3,2,2,"","40S ribosomal protein S10 OS=Mus musculus GN=Rps10 PE=1 SV=1","P63325","RS10_MOUSE","RS10_MOUSE","Rps10"
"P34022|RANG_MOUSE",148.06,6,4,4,2,2,2,"Carbamidomethylation; Deamidation (NQ)","Ran-specific GTPase-activating protein OS=Mus musculus GN=Ranbp1 PE=1 SV=2","P34022","RANG_MOUSE","RANG_MOUSE","Ranbp1"
"P57784|RU2A_MOUSE",148.02,5,3,2,1,2,1,"Carbamidomethylation","U2 small nuclear ribonucleoprotein A' OS=Mus musculus GN=Snrpa1 PE=1 SV=2","P57784","RU2A_MOUSE","RU2A_MOUSE","Snrpa1"
"Q8BMA6|SRP68_MOUSE",147.95,3,0,1,1,1,2,"Carbamidomethylation; Deamidation (NQ)","Signal recognition particle subunit SRP68 OS=Mus musculus GN=Srp68 PE=1 SV=2","Q8BMA6","SRP68_MOUSE","SRP68_MOUSE","Srp68"
"P35278|RAB5C_MOUSE",147.9,3,2,3,4,3,2,"","Ras-related protein Rab-5C OS=Mus musculus GN=Rab5c PE=1 SV=2","P35278","RAB5C_MOUSE","RAB5C_MOUSE","Rab5c"
"Q9R0A0|PEX14_MOUSE",147.87,2,3,2,2,2,2,"","Peroxisomal membrane protein PEX14 OS=Mus musculus GN=Pex14 PE=1 SV=1","Q9R0A0","PEX14_MOUSE","PEX14_MOUSE","Pex14"
"Q9D3D9|ATPD_MOUSE",147.68,5,3,3,3,3,3,"Deamidation (NQ)","ATP synthase subunit delta  mitochondrial OS=Mus musculus GN=Atp5d PE=1 SV=1","Q9D3D9","ATPD_MOUSE","ATPD_MOUSE","Atp5d"
"Q9EP69|SAC1_MOUSE",147.47,4,1,0,2,3,0,"Deamidation (NQ)","Phosphatidylinositide phosphatase SAC1 OS=Mus musculus GN=Sacm1l PE=1 SV=1","Q9EP69","SAC1_MOUSE","SAC1_MOUSE","Sacm1l"
"Q80UM7|MOGS_MOUSE",147.18,5,3,0,0,0,3,"Carbamidomethylation","Mannosyl-oligosaccharide glucosidase OS=Mus musculus GN=Mogs PE=1 SV=1","Q80UM7","MOGS_MOUSE","MOGS_MOUSE","Mogs"
"Q9CXY6|ILF2_MOUSE",146.94,6,4,0,3,2,1,"Carbamidomethylation; Deamidation (NQ)","Interleukin enhancer-binding factor 2 OS=Mus musculus GN=Ilf2 PE=1 SV=1","Q9CXY6","ILF2_MOUSE","ILF2_MOUSE","Ilf2"
"P70404|IDHG1_MOUSE",146.92,4,2,1,1,1,3,"Carbamidomethylation","Isocitrate dehydrogenase [NAD] subunit gamma 1  mitochondrial OS=Mus musculus GN=Idh3g PE=1 SV=1","P70404","IDHG1_MOUSE","IDHG1_MOUSE","Idh3g"
"Q60692|PSB6_MOUSE",146.86,4,2,4,2,1,1,"Carbamidomethylation; Deamidation (NQ)","Proteasome subunit beta type-6 OS=Mus musculus GN=Psmb6 PE=1 SV=3","Q60692","PSB6_MOUSE","PSB6_MOUSE","Psmb6"
"Q3UTJ2|SRBS2_MOUSE",146.82,4,1,2,3,2,2,"","Sorbin and SH3 domain-containing protein 2 OS=Mus musculus GN=Sorbs2 PE=1 SV=2","Q3UTJ2","SRBS2_MOUSE","SRBS2_MOUSE","Sorbs2"
"Q9DBZ5|EIF3K_MOUSE",146.74,4,3,2,1,3,2,"Carbamidomethylation","Eukaryotic translation initiation factor 3 subunit K OS=Mus musculus GN=Eif3k PE=1 SV=1","Q9DBZ5","EIF3K_MOUSE","EIF3K_MOUSE","Eif3k"
"Q6ZQI3|MLEC_MOUSE",146.61,6,2,3,5,1,2,"Carbamidomethylation","Malectin OS=Mus musculus GN=Mlec PE=1 SV=2","Q6ZQI3","MLEC_MOUSE","MLEC_MOUSE","Mlec"
"Q9QXT0|CNPY2_MOUSE",146.6,3,1,2,2,5,2,"Carbamidomethylation; Deamidation (NQ)","Protein canopy homolog 2 OS=Mus musculus GN=Cnpy2 PE=1 SV=1","Q9QXT0","CNPY2_MOUSE","CNPY2_MOUSE","Cnpy2"
"P63037|DNJA1_MOUSE",146.48,3,2,1,3,4,3,"","DnaJ homolog subfamily A member 1 OS=Mus musculus GN=Dnaja1 PE=1 SV=1","P63037","DNJA1_MOUSE","DNJA1_MOUSE","Dnaja1"
"P26883|FKB1A_MOUSE",146.45,4,3,1,1,2,2,"Carbamidomethylation","Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Mus musculus GN=Fkbp1a PE=1 SV=2","P26883","FKB1A_MOUSE","FKB1A_MOUSE","Fkbp1a"
"O55201|SPT5H_MOUSE",146.36,3,2,1,2,1,0,"Carbamidomethylation","Transcription elongation factor SPT5 OS=Mus musculus GN=Supt5h PE=1 SV=1","O55201","SPT5H_MOUSE","SPT5H_MOUSE","Supt5h"
"P70372|ELAV1_MOUSE",146.25,4,2,0,2,0,1,"Deamidation (NQ)","ELAV-like protein 1 OS=Mus musculus GN=Elavl1 PE=1 SV=2","P70372","ELAV1_MOUSE","ELAV1_MOUSE","Elavl1"
"Q9CX56|PSMD8_MOUSE",146.22,4,1,0,1,2,2,"Carbamidomethylation","26S proteasome non-ATPase regulatory subunit 8 OS=Mus musculus GN=Psmd8 PE=1 SV=2","Q9CX56","PSMD8_MOUSE","PSMD8_MOUSE","Psmd8"
"P99028|QCR6_MOUSE",146.05,3,1,2,0,1,3,"Carbamidomethylation","Cytochrome b-c1 complex subunit 6  mitochondrial OS=Mus musculus GN=Uqcrh PE=1 SV=2","P99028","QCR6_MOUSE","QCR6_MOUSE","Uqcrh"
"P17095|HMGA1_MOUSE",145.8,2,2,2,1,1,1,"Deamidation (NQ)","High mobility group protein HMG-I/HMG-Y OS=Mus musculus GN=Hmga1 PE=1 SV=4","P17095","HMGA1_MOUSE","HMGA1_MOUSE","Hmga1"
"Q02013|AQP1_MOUSE",145.7,2,2,3,3,2,2,"Carbamidomethylation","Aquaporin-1 OS=Mus musculus GN=Aqp1 PE=1 SV=3","Q02013","AQP1_MOUSE","AQP1_MOUSE","Aqp1"
"P53996|CNBP_MOUSE",145.62,3,1,2,0,0,0,"Carbamidomethylation","Cellular nucleic acid-binding protein OS=Mus musculus GN=Cnbp PE=1 SV=2","P53996","CNBP_MOUSE","CNBP_MOUSE","Cnbp"
"O89017|LGMN_MOUSE",145.44,3,1,2,0,1,0,"Carbamidomethylation","Legumain OS=Mus musculus GN=Lgmn PE=1 SV=1","O89017","LGMN_MOUSE","LGMN_MOUSE","Lgmn"
"Q9CQM9|GLRX3_MOUSE",145.37,4,3,0,0,1,2,"Carbamidomethylation","Glutaredoxin-3 OS=Mus musculus GN=Glrx3 PE=1 SV=1","Q9CQM9","GLRX3_MOUSE","GLRX3_MOUSE","Glrx3"
"Q9ET30|TM9S3_MOUSE",145.31,5,3,1,4,0,0,"Carbamidomethylation","Transmembrane 9 superfamily member 3 OS=Mus musculus GN=Tm9sf3 PE=1 SV=1","Q9ET30","TM9S3_MOUSE","TM9S3_MOUSE","Tm9sf3"
"P07214|SPRC_MOUSE",145.3,5,2,2,1,3,1,"Carbamidomethylation","SPARC OS=Mus musculus GN=Sparc PE=1 SV=1","P07214","SPRC_MOUSE","SPRC_MOUSE","Sparc"
"Q99JX3|GORS2_MOUSE",145.08,3,2,1,1,2,2,"Carbamidomethylation; Deamidation (NQ)","Golgi reassembly-stacking protein 2 OS=Mus musculus GN=Gorasp2 PE=1 SV=3","Q99JX3","GORS2_MOUSE","GORS2_MOUSE","Gorasp2"
"Q9QUH0|GLRX1_MOUSE",144.81,3,2,3,0,0,1,"Carbamidomethylation; Deamidation (NQ)","Glutaredoxin-1 OS=Mus musculus GN=Glrx PE=1 SV=3","Q9QUH0","GLRX1_MOUSE","GLRX1_MOUSE","Glrx"
"P62334|PRS10_MOUSE",144.76,5,1,2,1,2,4,"Carbamidomethylation","26S proteasome regulatory subunit 10B OS=Mus musculus GN=Psmc6 PE=1 SV=1","P62334","PRS10_MOUSE","PRS10_MOUSE","Psmc6"
"Q9QYF1|RDH11_MOUSE",144.72,5,3,2,2,0,1,"Carbamidomethylation; Deamidation (NQ)","Retinol dehydrogenase 11 OS=Mus musculus GN=Rdh11 PE=1 SV=2","Q9QYF1","RDH11_MOUSE","RDH11_MOUSE","Rdh11"
"P08122|CO4A2_MOUSE",144.63,5,1,1,2,3,2,"Carbamidomethylation","Collagen alpha-2(IV) chain OS=Mus musculus GN=Col4a2 PE=1 SV=4","P08122","CO4A2_MOUSE","CO4A2_MOUSE","Col4a2"
"P62774|MTPN_MOUSE",144.42,2,2,3,0,2,3,"Deamidation (NQ)","Myotrophin OS=Mus musculus GN=Mtpn PE=1 SV=2","P62774","MTPN_MOUSE","MTPN_MOUSE","Mtpn"
"Q9D554|SF3A3_MOUSE",144.25,4,2,3,3,1,1,"Deamidation (NQ)","Splicing factor 3A subunit 3 OS=Mus musculus GN=Sf3a3 PE=1 SV=2","Q9D554","SF3A3_MOUSE","SF3A3_MOUSE","Sf3a3"
"Q9CYD3|CRTAP_MOUSE",143.99,4,2,1,1,1,2,"Carbamidomethylation","Cartilage-associated protein OS=Mus musculus GN=Crtap PE=1 SV=3","Q9CYD3","CRTAP_MOUSE","CRTAP_MOUSE","Crtap"
"Q8VE73|CUL7_MOUSE",143.94,4,3,1,2,2,3,"Carbamidomethylation; Deamidation (NQ)","Cullin-7 OS=Mus musculus GN=Cul7 PE=1 SV=2","Q8VE73","CUL7_MOUSE","CUL7_MOUSE","Cul7"
"Q64433|CH10_MOUSE",143.53,6,5,1,4,5,5,"","10 kDa heat shock protein  mitochondrial OS=Mus musculus GN=Hspe1 PE=1 SV=2","Q64433","CH10_MOUSE","CH10_MOUSE","Hspe1"
"Q6Q899|DDX58_MOUSE",143.51,3,2,3,1,3,1,"Carbamidomethylation","Probable ATP-dependent RNA helicase DDX58 OS=Mus musculus GN=Ddx58 PE=1 SV=2","Q6Q899","DDX58_MOUSE","DDX58_MOUSE","Ddx58"
"Q6PHN9|RAB35_MOUSE",143.27,2,2,2,5,1,1,"Carbamidomethylation; Deamidation (NQ)","Ras-related protein Rab-35 OS=Mus musculus GN=Rab35 PE=1 SV=1","Q6PHN9","RAB35_MOUSE","RAB35_MOUSE","Rab35"
"P62267|RS23_MOUSE",143.19,3,3,3,12,4,4,"Carbamidomethylation; Deamidation (NQ)","40S ribosomal protein S23 OS=Mus musculus GN=Rps23 PE=1 SV=3","P62267","RS23_MOUSE","RS23_MOUSE","Rps23"
"Q6PDH0|PHLB1_MOUSE",143.16,3,2,0,2,1,0,"Carbamidomethylation; Deamidation (NQ)","Pleckstrin homology-like domain family B member 1 OS=Mus musculus GN=Phldb1 PE=1 SV=1","Q6PDH0","PHLB1_MOUSE","PHLB1_MOUSE","Phldb1"
"Q9JHK0|PR2A1_MOUSE",143.08,3,2,1,1,1,3,"Carbamidomethylation","Prolactin-2A1 OS=Mus musculus GN=Prl2a1 PE=2 SV=1","Q9JHK0","PR2A1_MOUSE","PR2A1_MOUSE","Prl2a1"
"O54950|AAKG1_MOUSE",142.9,3,4,2,2,3,3,"Carbamidomethylation; Deamidation (NQ)","5'-AMP-activated protein kinase subunit gamma-1 OS=Mus musculus GN=Prkag1 PE=1 SV=2","O54950","AAKG1_MOUSE","AAKG1_MOUSE","Prkag1"
"Q9QZQ1|AFAD_MOUSE",142.76,5,0,1,2,2,2,"Carbamidomethylation; Deamidation (NQ)","Afadin OS=Mus musculus GN=Afdn PE=1 SV=3","Q9QZQ1","AFAD_MOUSE","AFAD_MOUSE","Afdn"
"P50428|ARSA_MOUSE",142.39,3,0,2,2,0,0,"Carbamidomethylation","Arylsulfatase A OS=Mus musculus GN=Arsa PE=1 SV=2","P50428","ARSA_MOUSE","ARSA_MOUSE","Arsa"
"Q80Y14|GLRX5_MOUSE",142.29,3,2,2,1,1,1,"Carbamidomethylation","Glutaredoxin-related protein 5  mitochondrial OS=Mus musculus GN=Glrx5 PE=1 SV=2","Q80Y14","GLRX5_MOUSE","GLRX5_MOUSE","Glrx5"
"O09044|SNP23_MOUSE",142.2,3,3,1,2,1,2,"Deamidation (NQ)","Synaptosomal-associated protein 23 OS=Mus musculus GN=Snap23 PE=1 SV=1","O09044","SNP23_MOUSE","SNP23_MOUSE","Snap23"
"P05480|SRC_MOUSE",142.1,2,2,2,3,0,0,"Carbamidomethylation","Neuronal proto-oncogene tyrosine-protein kinase Src OS=Mus musculus GN=Src PE=1 SV=4","P05480","SRC_MOUSE","SRC_MOUSE","Src"
"Q9R1T2|SAE1_MOUSE",142.1,2,2,1,2,3,2,"","SUMO-activating enzyme subunit 1 OS=Mus musculus GN=Sae1 PE=1 SV=1","Q9R1T2","SAE1_MOUSE","SAE1_MOUSE","Sae1"
"Q9D7S9|CHMP5_MOUSE",141.95,3,1,2,0,2,2,"Deamidation (NQ)","Charged multivesicular body protein 5 OS=Mus musculus GN=Chmp5 PE=1 SV=1","Q9D7S9","CHMP5_MOUSE","CHMP5_MOUSE","Chmp5"
"P16675|PPGB_MOUSE",141.81,3,2,2,3,1,2,"Carbamidomethylation; Deamidation (NQ)","Lysosomal protective protein OS=Mus musculus GN=Ctsa PE=1 SV=1","P16675","PPGB_MOUSE","PPGB_MOUSE","Ctsa"
"Q9ERE7|MESD_MOUSE",141.65,3,2,2,2,1,1,"Carbamidomethylation","LRP chaperone MESD OS=Mus musculus GN=Mesd PE=1 SV=1","Q9ERE7","MESD_MOUSE","MESD_MOUSE","Mesd"
"Q9QXS6|DREB_MOUSE",141.59,4,1,2,0,1,1,"Carbamidomethylation","Drebrin OS=Mus musculus GN=Dbn1 PE=1 SV=4","Q9QXS6","DREB_MOUSE","DREB_MOUSE","Dbn1"
"P43024|CX6A1_MOUSE",141.53,4,5,1,2,2,4,"","Cytochrome c oxidase subunit 6A1  mitochondrial OS=Mus musculus GN=Cox6a1 PE=1 SV=2","P43024","CX6A1_MOUSE","CX6A1_MOUSE","Cox6a1"
"Q3TLH4|PRC2C_MOUSE",141.52,4,2,0,1,1,1,"","Protein PRRC2C OS=Mus musculus GN=Prrc2c PE=1 SV=3","Q3TLH4","PRC2C_MOUSE","PRC2C_MOUSE","Prrc2c"
"O88544|CSN4_MOUSE",141.43,5,1,1,1,1,1,"Carbamidomethylation","COP9 signalosome complex subunit 4 OS=Mus musculus GN=Cops4 PE=1 SV=1","O88544","CSN4_MOUSE","CSN4_MOUSE","Cops4"
"Q07646|MEST_MOUSE",141.25,3,4,2,0,2,1,"Carbamidomethylation","Mesoderm-specific transcript protein OS=Mus musculus GN=Mest PE=2 SV=1","Q07646","MEST_MOUSE","MEST_MOUSE","Mest"
"Q6P9R2|OXSR1_MOUSE",141,5,4,0,1,0,1,"","Serine/threonine-protein kinase OSR1 OS=Mus musculus GN=Oxsr1 PE=1 SV=1","Q6P9R2","OXSR1_MOUSE","OXSR1_MOUSE","Oxsr1"
"Q9ER00|STX12_MOUSE",140.83,3,1,1,1,3,2,"","Syntaxin-12 OS=Mus musculus GN=Stx12 PE=1 SV=1","Q9ER00","STX12_MOUSE","STX12_MOUSE","Stx12"
"Q9R0Q7|TEBP_MOUSE",140.78,3,4,3,1,3,3,"Carbamidomethylation","Prostaglandin E synthase 3 OS=Mus musculus GN=Ptges3 PE=1 SV=1","Q9R0Q7","TEBP_MOUSE","TEBP_MOUSE","Ptges3"
"Q9JIK5|DDX21_MOUSE",140.71,3,0,1,0,2,0,"","Nucleolar RNA helicase 2 OS=Mus musculus GN=Ddx21 PE=1 SV=3","Q9JIK5","DDX21_MOUSE","DDX21_MOUSE","Ddx21"
"Q9Z1X4|ILF3_MOUSE",140.68,3,0,0,2,1,0,"","Interleukin enhancer-binding factor 3 OS=Mus musculus GN=Ilf3 PE=1 SV=2","Q9Z1X4","ILF3_MOUSE","ILF3_MOUSE","Ilf3"
"Q9WUA2|SYFB_MOUSE",140.65,7,3,4,2,2,1,"Carbamidomethylation","Phenylalanine--tRNA ligase beta subunit OS=Mus musculus GN=Farsb PE=1 SV=2","Q9WUA2","SYFB_MOUSE","SYFB_MOUSE","Farsb"
"P40336|VP26A_MOUSE",140.44,4,2,2,0,2,1,"","Vacuolar protein sorting-associated protein 26A OS=Mus musculus GN=Vps26a PE=1 SV=1","P40336","VP26A_MOUSE","VP26A_MOUSE","Vps26a"
