"MouseGeneName","HumanGeneName"
"Tgfbi","TGFBI"
"2310009B15Rik","C1orf53"
"Gnptg","GNPTG"
"Cdkl3","CDKL3"
"Metap1","METAP1"
"Tas2r102","TAS2R13"
"Prss48","PRSS48"
"Mpv17l","AC140504.1"
"Mpv17l","MPV17L"
"Ctps2","CTPS2"
"Triml1","TRIML1"
"Plcd4","PLCD4"
"Ptcd3","PTCD3"
"Efnb1","EFNB1"
"Zfp955b","ZNF700"
"Zfp955b","ZNF57"
"F8","F8"
"Phkg1","PHKG1"
"Cfd","CFD"
"Zfp874b","ZNF195"
"Abcc12","ABCC12"
"Cops4","COPS4"
"Ighv7-4","IGHV3OR15-7"
"Uts2b","UTS2B"
"Atf7ip","ATF7IP"
"Gm44579","OR10AD1"
"Olfr1457","OR5B3"
"Minpp1","MINPP1"
"Nde1","NDE1"
"Gm2035","EIF1AY"
"Zfp280b","ZNF280B"
"Ccne2","CCNE2"
"Elmo1","ELMO1"
"Tmx4","TMX4"
"Rhoj","RHOJ"
"Itpkc","ITPKC"
"Enpp6","ENPP6"
"Sowahc","SOWAHC"
"Scnn1b","SCNN1B"
"F9","F9"
"Ccnyl1","CCNYL1"
"Cd302","CD302"
"Crkl","CRKL"
"Shmt2","SHMT2"
"Ndst4","NDST4"
"Eif4e","EIF4E"
"Hs3st6","HS3ST6"
"Ccsap","CCSAP"
"Ostn","OSTN"
"Vmn1r30","VN1R5"
"Prdx1","PRDX1"
"Tmem80","TMEM80"
"Ces2g","CES2"
"Olfr1271","OR4B1"
"Banp","BANP"
"Lrrc3c","LRRC3C"
"Dars","DARS1"
"Zfp462","ZNF462"
"Rps28","RPS28"
"Grm5","GRM5"
"Cwc15","CWC15"
"Mrpl45","MRPL45"
"Gm7324","RBMXL1"
"Hp","HPR"
"Hp","HP"
"Gpr61","GPR61"
"Rhov","RHOV"
"Olfr796","OR10P1"
"Sh3bp2","SH3BP2"
"Pygm","PYGM"
"Jade1","JADE1"
"Hgf","HGF"
"Fut11","FUT11"
"Psd2","PSD2"
"Tbc1d14","TBC1D14"
"Cfl2","CFL2"
"Gm12248","FAXDC2"
"Mctp2","MCTP2"
"Plin4","PLIN4"
"Myzap","MYZAP"
"Myzap","GCOM1"
"Rad23b","RAD23B"
"AC168977.2","SP100"
"Pcca","PCCA"
"Stk36","STK36"
"Fer1l6","FER1L6"
"Rpap2","RPAP2"
"Ctu1","CTU1"
"Stk39","STK39"
"Krt25","KRT25"
"Eno3","ENO3"
"Timm50","TIMM50"
"Rxylt1","RXYLT1"
"Perm1","PERM1"
"Axdnd1","AXDND1"
"S100a10","S100A10"
"Mug2","PZP"
"Xlr5b","FAM9C"
"Armc6","ARMC6"
"Olfr328","OR2T4"
"Olfr328","OR2T5"
"Olfr328","OR2T29"
"Xpr1","XPR1"
"Slc4a10","SLC4A10"
"Bmp2k","BMP2K"
"Mtrf1l","MTRF1L"
"Gspt1","GSPT1"
"Asph","ASPH"
"Rgs17","RGS17"
"Ppa2","PPA2"
"4930562C15Rik","C16orf96"
"Spdye4a","SPDYE6"
"Spdye4a","SPDYE2B"
"Spdye4a","SPDYE2"
"Spdye4a","SPDYE8"
"Spdye4a","SPDYE11"
"Spdye4a","SPDYE9"
"Spdye4a","SPDYE13"
"Spdye4a","SPDYE14"
"Spdye4a","SPDYE15"
"Spdye4a","SPDYE4"
"Chchd4","CHCHD4"
"Slc12a1","SLC12A1"
"Lhx4","LHX4"
"Mcm7","MCM7"
"Drg1","DRG1"
"Ehhadh","EHHADH"
"Defa34","DEFA6"
"Defa34","DEFA4"
"Defa34","DEFA1"
"Defa34","DEFA1B"
"Defa34","DEFA3"
"Defa34","DEFA5"
"Nhlrc1","NHLRC1"
"Rab39b","RAB39B"
"Otoa","OTOA"
"Abhd17a","ABHD17A"
"Gm10352","RBMY1A1"
"Gm10352","RBMY1B"
"Gm10352","RBMY1D"
"Gm10352","RBMY1E"
"Gm10352","RBMY1F"
"Gm10352","RBMY1J"
"Srl","SRL"
"Fbxl13","FBXL13"
"Atp5h","ATP5PD"
"Rdh12","RDH12"
"Tbrg1","TBRG1"
"Tmem40","TMEM40"
"Samd4b","SAMD4B"
"Nup133","NUP133"
"Ttll3","ARPC4-TTLL3"
"Ttll3","TTLL3"
"Zfp536","ZNF536"
"Mybpc1","MYBPC1"
"Gzmm","GZMM"
"Erf","ERF"
"Ccnt1","CCNT1"
"Tert","TERT"
"Aagab","AAGAB"
"Gm32802","CDC5L"
"Pex5l","PEX5L"
"Dapk2","DAPK2"
"Wdfy2","WDFY2"
"Cyp26a1","CYP26A1"
"Loxl1","LOXL1"
"Rnf113a1","RNF113B"
"Ptprcap","PTPRCAP"
"Acap2","ACAP2"
"Gstp1","GSTP1"
"Zic2","ZIC2"
"Cc2d1a","CC2D1A"
"Calhm4","CALHM4"
"Siah1a","SIAH1"
"Rnf8","RNF8"
"Zfp612","ZNF23"
"2310022A10Rik","C19orf47"
"Alox15","ALOX15"
"Cr2","CR2"
"Ambra1","AMBRA1"
"Tjp3","TJP3"
"Il16","IL16"
"Hmgxb3","HMGXB3"
"Rmdn3","RMDN3"
"Nol4l","NOL4L"
"Klhl29","KLHL29"
"P3h4","P3H4"
"Pofut1","POFUT1"
"Sbno2","SBNO2"
"Eif3j2","EIF3J"
"Rpe","RPE"
"Smad1","SMAD1"
"Kansl1l","KANSL1L"
"Sdr42e1","SDR42E1"
"Rsph1","RSPH1"
"Gm2075","EIF1AY"
"Ruvbl1","RUVBL1"
"Tead3","TEAD3"
"Kif14","KIF14"
"Zcchc3","ZCCHC3"
"Abca6","ABCA6"
"Tas2r125","TAS2R14"
"Mcat","MCAT"
"Rpp25","RPP25"
"Trav12d-1","TRAV18"
"Gm21992","RBM4"
"Gchfr","GCHFR"
"Ndst1","NDST1"
"Wdr34","WDR34"
"Grina","GRINA"
"Rnf180","RNF180"
"Il19","IL19"
"Fbxo31","FBXO31"
"Plec","PLEC"
"Bsn","BSN"
"Ston2","STON2"
"Crebl2","CREBL2"
"Chp1","CHP1"
"Gabrq","GABRQ"
"Klhdc4","KLHDC4"
"Rab7b","RAB7B"
"Hpdl","HPDL"
"Homer3","AC002985.1"
"Homer3","HOMER3"
"Ppp2r3a","PPP2R3A"
"Cebpd","CEBPD"
"Marf1","MARF1"
"Cyp1b1","CYP1B1"
"Wdr93","WDR93"
"Epn2","EPN2"
"Asb14","ASB14"
"Olfr1465","OR5B3"
"Mfsd6l","MFSD6L"
"Ankrd66","ANKRD66"
"Mpp4","MPP4"
"Btbd16","BTBD16"
"Fcamr","FCAMR"
"Tnnt2","TNNT2"
"Echdc3","ECHDC3"
"Srebf2","SREBF2"
"Oat","OAT"
"Gm49366","ACOT1"
"Gm49366","ACOT2"
"Mrtfb","MRTFB"
"Kpna7","KPNA7"
"Lrrc73","LRRC73"
"Ppp1r14bl","PPP1R14B"
"Sstr4","SSTR4"
"Wars","WARS1"
"Ackr3","ACKR3"
"Amotl2","AMOTL2"
"Stard10","STARD10"
"Stoml2","STOML2"
"Lmod3","LMOD3"
"Osbpl5","OSBPL5"
"Slc18a2","SLC18A2"
"Hipk4","HIPK4"
"B020011L13Rik","ZNF775"
"Olfr237","OR2A14"
"Pigo","PIGO"
"Knop1","KNOP1"
"Cmc2","CMC2"
"Trav6n-6","TRAV9-2"
"Angptl3","ANGPTL3"
"Gas8","GAS8"
"Xkr5","XKR5"
"Bloc1s2","BLOC1S2"
"Inafm2","INAFM2"
"Pinlyp","PINLYP"
"Zfyve9","ZFYVE9"
"Cenpe","CENPE"
"Arg1","ARG1"
"Mcm2","MCM2"
"Zbtb37","ZBTB37"
"Mri1","MRI1"
"Dld","DLD"
"Wwp1","WWP1"
"Kmt5c","KMT5C"
"Maats1","AC069444.2"
"Maats1","MAATS1"
"Nqo1","NQO1"
"Enpp4","ENPP4"
"Dab2","DAB2"
"Maneal","MANEAL"
"Ankrd22","ANKRD22"
"Foxc2","FOXC2"
"Fam168b","FAM168B"
"Arhgap12","ARHGAP12"
"Asb2","ASB2"
"Abca4","ABCA4"
"Samhd1","SAMHD1"
"Dcps","DCPS"
"Gclm","GCLM"
"Cd226","CD226"
"Avpr1b","AVPR1B"
"Sap25","SAP25"
"Gm45623","SMIM32"
"Gm11555","KRTAP4-7"
"Gm11555","KRTAP4-12"
"Gm11555","KRTAP4-6"
"Wdr41","WDR41"
"Zdhhc20","ZDHHC20"
"Sap18b","SAP18"
"Smco3","SMCO3"
"Serpinb9c","SERPINB9"
"Irgc1","IRGC"
"Nob1","NOB1"
"Mlycd","MLYCD"
"Dhx38","DHX38"
"Vnn3","VNN3"
"Mrln","MRLN"
"Agpat1","AGPAT1"
"Chd2","CHD2"
"Pcdhb10","PCDHB5"
"Myo1d","MYO1D"
"Ccdc71l","CCDC71L"
"Pcdhb17","PCDHB16"
"Shmt1","SHMT1"
"Otop1","OTOP1"
"Ang2","ANG"
"Krtap15","KRTAP15-1"
"Zfp800","ZNF800"
"Zbtb32","ZBTB32"
"H2ab2","H2AB1"
"H2ab2","H2AB2"
"H2ab2","H2AB3"
"Pitpnm1","PITPNM1"
"Slfn3","SLFN12"
"Cnppd1","CNPPD1"
"Gm16368","EIF1AY"
"Nphp4","NPHP4"
"Rock2","ROCK2"
"Mrpl44","MRPL44"
"Acbd6","ACBD6"
"Tecr","TECR"
"Gpr22","GPR22"
"Igsf6","IGSF6"
"Gclc","GCLC"
"Ighv1-62-3","IGHV1OR15-9"
"Oas3","OAS3"
"Serpine2","SERPINE2"
"Csf1","CSF1"
"Slc2a5","SLC2A5"
"Tbcel","AP000646.1"
"Smyd3","SMYD3"
"Rwdd4a","RWDD4"
"Ighv1-63","IGHV1OR15-9"
"Gpr119","GPR119"
"Eif1ax","EIF1AX"
"Fam210b","FAM210B"
"Csnk1g3","CSNK1G3"
"Gabra4","GABRA4"
"Ptbp1","PTBP1"
"Nmi","NMI"
"Olfr767","OR2AP1"
"Nmrk2","NMRK2"
"Tcf7","TCF7"
"Rfx6","RFX6"
"Smg9","SMG9"
"Olfr1309","OR4F15"
"Mcee","MCEE"
"Cdk20","CDK20"
"Yipf2","YIPF2"
"Pabpn1l","PABPN1L"
"S100a4","S100A4"
"Pip5k1c","PIP5K1C"
"Prkaa1","PRKAA1"
"Cast","CAST"
"Tmem158","TMEM158"
"Trav12-1","TRAV18"
"Lrrc10","LRRC10"
"Zdhhc2","ZDHHC2"
"Nup205","NUP205"
"Plekho2","AC069368.1"
"Plekho2","PLEKHO2"
"Lrch2","LRCH2"
"Cyb561","CYB561"
"Sc5d","SC5D"
"Olfr790","OR6C75"
"Ptprf","PTPRF"
"Rnf212b","RNF212B"
"Plvap","PLVAP"
"Ltb","LTB"
"Bbs10","BBS10"
"Fam131a","FAM131A"
"Appbp2","APPBP2"
"Efnb2","EFNB2"
"Olfr1458","OR5B3"
"Abcd2","ABCD2"
"Grhl2","GRHL2"
"Slc14a1","SLC14A1"
"Vmn1r12","VN1R5"
"Hsp90b1","HSP90B1"
"Klk1b1","KLK1"
"Klk1b1","KLK3"
"Klk1b1","KLK2"
"Foxq1","FOXQ1"
"Mta1","MTA1"
"Riok2","RIOK2"
"Gtpbp2","GTPBP2"
"Mast2","MAST2"
"Gyg","GYG1"
"Olfr698","OR2AG2"
"Olfr698","OR2AG1"
"Gm1140","FAM9C"
"Snf8","SNF8"
"Rtl5","RTL5"
"Gpr107","GPR107"
"Ccn3","CCN3"
"Fbxo9","FBXO9"
"Gm49340","SPATA22"
"Ighv14-3","IGHV1OR15-9"
"Atr","ATR"
"Slfn2","SLFN11"
"Slfn2","SLFN13"
"Slc27a1","SLC27A1"
"Fem1c","FEM1C"
"Serp1","SERP1"
"Sec31a","SEC31A"
"Gkn1","GKN1"
"Cass4","CASS4"
"Hpf1","HPF1"
"Xdh","XDH"
"Sox18","SOX18"
"Kif13a","KIF13A"
"Bahcc1","BAHCC1"
"1700018B08Rik","C16orf95"
"1700018B08Rik","AC010531.1"
"Ep300","EP300"
"Orc2","ORC2"
"Ttyh1","TTYH1"
"Gpr18","GPR18"
"Polr1a","POLR1A"
"Fam243","FAM243B"
"Rec8","REC8"
"Irf9","IRF9"
"Defa33","DEFA6"
"Defa33","DEFA4"
"Defa33","DEFA1"
"Defa33","DEFA1B"
"Defa33","DEFA3"
"Defa33","DEFA5"
"Srd5a2","SRD5A2"
"Bud31","BUD31"
"Asic1","ASIC1"
"Fosl2","FOSL2"
"Dhx29","DHX29"
"Plb1","PLB1"
"Kcnk2","KCNK2"
"Suclg1","SUCLG1"
"Oas1g","OAS1"
"Cd180","CD180"
"Accs","ACCS"
"Med11","MED11"
"Zmynd11","ZMYND11"
"Ube2z","UBE2Z"
"Serpinh1","SERPINH1"
"Ackr1","ACKR1"
"Rnase10","RNASE10"
"Tfeb","TFEB"
"Ighv12-3","AC135068.2"
"Ighv12-3","IGHV4OR15-8"
"Pkn2","PKN2"
"Npr3","NPR3"
"Ndufa3","NDUFA3"
"Depdc7","DEPDC7"
"Rgs2","RGS2"
"Slc5a2","SLC5A2"
"Pdzd11","PDZD11"
"Heatr5a","HEATR5A"
"AY761185","DEFA6"
"AY761185","DEFA4"
"AY761185","DEFA1"
"AY761185","DEFA1B"
"AY761185","DEFA3"
"AY761185","DEFA5"
"Lpo","LPO"
"Vmn1r235","VN1R4"
"Acadl","ACADL"
"Ush1c","USH1C"
"Ap5s1","AP5S1"
"Zfp42","ZFP42"
"Saysd1","SAYSD1"
"Eftud2","EFTUD2"
"Snx32","SNX32"
"Rora","RORA"
"Pkp1","PKP1"
"Olfr732","AC135068.3"
"Olfr732","LINC02203"
"Olfr732","AC134980.3"
"Olfr732","OR4N4"
"Spry3","SPRY3"
"5730480H06Rik","PACRGL"
"Adamtsl1","ADAMTSL1"
"Serpinb9e","SERPINB9"
"Eya1","EYA1"
"Cbl","CBL"
"Plin5","PLIN5"
"Gm28044","ZNF479"
"Ap1g1","AP1G1"
"Bace2","BACE2"
"Higd1b","HIGD1B"
"Gabra3","GABRA3"
"Stard5","STARD5"
"Zfp648","ZNF648"
"Zic5","ZIC5"
"Farp1","FARP1"
"Hsd17b3","HSD17B3"
"Zfp59","ZNF780A"
"Dnm3","DNM3"
"Tmprss2","TMPRSS2"
"Tmem35b","TMEM35B"
"Lars2","LARS2"
"Gbp2b","GBP2"
"Gm5662","EIF1AY"
"4931428F04Rik","KIAA0895L"
"Safb2","SAFB2"
"Hspa1b","HSPA1A"
"Hspa1b","HSPA1B"
"Crtc1","CRTC1"
"Rp9","RP9"
"D230025D16Rik","C16orf70"
"Tnr","TNR"
"Kcnip4","KCNIP4"
"Fkbpl","FKBPL"
"Ttc39a","TTC39A"
"Gpam","GPAM"
"Zfp609","ZNF609"
"Rnf212","RNF212"
"Jtb","JTB"
"Gsto1","GSTO1"
"Elavl2","ELAVL2"
"Hal","HAL"
"Ndufs4","NDUFS4"
"Fst","FST"
"Slc3a1","SLC3A1"
"Cngb1","CNGB1"
"Mrps23","MRPS23"
"Kcnk18","KCNK18"
"Ankrd63","ANKRD63"
"Cox7c","COX7C"
"Aurkc","AURKC"
"Cct6a","CCT6A"
"Acat1","ACAT1"
"Ttc25","TTC25"
"Smg7","SMG7"
"Gsto2","GSTO2"
"Pcdhb19","PCDHB11"
"Pcdhb19","PCDHB12"
"Tectb","TECTB"
"Adora3","ADORA3"
"Cdkl1","CDKL1"
"Setbp1","SETBP1"
"Otol1","OTOL1"
"Gm5294","FOXL3"
"Fancg","FANCG"
"Dnaaf1","DNAAF1"
"Acsbg1","ACSBG1"
"Rc3h1","RC3H1"
"Olfr111","OR5V1"
"Rd3l","RD3L"
"Retreg2","RETREG2"
"Eda2r","EDA2R"
"Krtap24-1","KRTAP24-1"
"Kifc3","KIFC3"
"OR5BS1P","OR5BS1P"
"Nkiras1","NKIRAS1"
"Tmem88b","TMEM88B"
"Osgin1","OSGIN1"
"Serpinb9b","SERPINB9"
"Mrpl23","MRPL23"
"Pcolce2","PCOLCE2"
"Zfp397","ZNF397"
"Cd48","CD48"
"Eif3c","EIF3C"
"Eif3c","EIF3CL"
"Wnt5a","WNT5A"
"Atp6v1c2","ATP6V1C2"
"Eda","EDA"
"Dnajb11","DNAJB11"
"Dnajb11","AC068631.3"
"Vmn1r34","VN1R5"
"Arfip2","ARFIP2"
"Ly9","LY9"
"Olfr13","OR2A4"
"Olfr13","OR2A7"
"P2ry14","P2RY14"
"Upp1","UPP1"
"Popdc2","POPDC2"
"Cltrn","AC097625.2"
"Cltrn","CLTRN"
"Abca7","ABCA7"
"Bag4","BAG4"
"Lta","LTA"
"Zhx3","ZHX3"
"Cttnbp2nl","CTTNBP2NL"
"Myh14","MYH14"
"Cfap46","CFAP46"
"Ccl28","CCL28"
"Supt3","SUPT3H"
"Cenps","CENPS"
"Zfr2","ZFR2"
"1700066M21Rik","C2orf69"
"Aspg","ASPG"
"Ap3b1","AP3B1"
"Ltk","LTK"
"Tnrc18","TNRC18"
"Wwox","WWOX"
"Ncaph2","NCAPH2"
"Ankrd52","ANKRD52"
"Eepd1","EEPD1"
"Bcat1","BCAT1"
"Hsd17b7","HSD17B7"
"Ddr2","DDR2"
"Prmt2","PRMT2"
"Camta2","CAMTA2"
"Pcdhb9","PCDHB4"
"Fut10","FUT10"
"Pla2g3","PLA2G3"
"Gm30302","SPATA31A1"
"Cfap410","CFAP410"
"Prdm2","PRDM2"
"Slc46a3","SLC46A3"
"Cacng7","CACNG7"
"Kyat1","KYAT1"
"Kyat1","AL441992.3"
"Galnt6","GALNT6"
"Zfp141","ZNF775"
"Tinag","TINAG"
"Dpep2nb","DPEP2NB"
"Fasl","FASLG"
"Sephs1","SEPHS1"
"Erap1","ERAP1"
"Fem1a","FEM1A"
"Htr6","HTR6"
"Tex50","TEX50"
"Pdgfrl","PDGFRL"
"Cfap97d1","CFAP97D1"
"Defb22","DEFB127"
"Defb22","DEFB132"
"Mxd4","MXD4"
"Fgl1","FGL1"
"Ppm1b","AC013717.1"
"Ppm1b","PPM1B"
"Allc","ALLC"
"Klk15","KLK15"
"Ighv1-49","IGHV1OR15-9"
"Aga","AGA"
"Nr2c2","NR2C2"
"Ddx20","DDX20"
"Anxa1","ANXA1"
"Aifm1","AIFM1"
"Pqlc3","SLC66A3"
"Fam71e1","FAM71E1"
"Tmem98","TMEM98"
"Slc1a6","SLC1A6"
"Gm9112","FAM236D"
"Gm9112","FAM236B"
"Pde4c","AC008397.2"
"Pde4c","PDE4C"
"Eid2b","EID2B"
"Cnot7","CNOT7"
"Carmil2","CARMIL2"
"Trav14-3","TRAV23DV6"
"Mbd3l2","MBD3L2B"
"Mbd3l2","MBD3L5"
"Mbd3l2","MBD3L4"
"Mbd3l2","MBD3L2"
"Mbd3l2","MBD3L3"
"Il1rl2","IL1RL2"
"Pacs2","PACS2"
"Hao1","HAO1"
"Slc41a1","SLC41A1"
"Cic","CIC"
"Arl5a","ARL5A"
"Ccdc51","CCDC51"
"Stum","STUM"
"Cyp21a1","CYP21A2"
"Rchy1","RCHY1"
"Ripor3","RIPOR3"
"Fkbp8","FKBP8"
"Mlst8","MLST8"
"Taar5","TAAR5"
"C1galt1c1","C1GALT1C1"
"Zfp276","ZNF276"
"Trappc3","TRAPPC3"
"Olfr323","OR11L1"
"Cdh1","CDH1"
"Cnpy2","AC073896.1"
"Ctbp1","CTBP1"
"Klk1b8","KLK1"
"Klk1b8","KLK3"
"Klk1b8","KLK2"
"Krtap27-1","KRTAP27-1"
"Surf6","SURF6"
"Fermt1","FERMT1"
"Oas2","OAS2"
"Tmie","TMIE"
"Hoxc4","HOXC4"
"Umodl1","UMODL1"
"Foxj3","FOXJ3"
"Mrps9","MRPS9"
"Blm","BLM"
"Hmcn2","HMCN2"
"Col15a1","COL15A1"
"Taf9","TAF9"
"Itgb6","ITGB6"
"Ighv1-34","IGHV1OR15-9"
"Ltc4s","LTC4S"
"Mtrf1","MTRF1"
"Cntd1","CNTD1"
"Myorg","MYORG"
"Nlrp4f","NLRP4"
"Spata16","SPATA16"
"C1qtnf5","C1QTNF5"
"Serpina3a","SERPINA3"
"Plekhd1","PLEKHD1"
"Ppm1h","PPM1H"
"Slc30a7","SLC30A7"
"Lrrc42","LRRC42"
"Polr3c","POLR3C"
"Arel1","AREL1"
"Ggt1","GGT1"
"Ggt1","GGTLC2"
"Fzd5","FZD5"
"Il11ra1","IL11RA"
"Il11ra1","AL162231.3"
"Pcdhb20","PCDHB14"
"Olfr38","OR2F2"
"Olfr38","OR2F1"
"En2","EN2"
"Mpped1","MPPED1"
"Tpra1","TPRA1"
"Shisa9","SHISA9"
"Sgcd","SGCD"
"Spc25","SPC25"
"Mapkapk2","MAPKAPK2"
"Ubtf","UBTF"
"Lmna","LMNA"
"Rnf115","RNF115"
"Rad54b","RAD54B"
"Lrp2","LRP2"
"Zfpm1","ZFPM1"
"Mstn","MSTN"
"Rspo3","RSPO3"
"Slc25a44","SLC25A44"
"Mks1","MKS1"
"Nkapl","NKAPL"
"Mst1r","MST1R"
"Dnajb1","DNAJB1"
"Il10","IL10"
"Fam98b","FAM98B"
"Pttg1ip","PTTG1IP"
"Slc22a16","SLC22A16"
"Nsdhl","NSDHL"
"Catsper2","CATSPER2"
"Arhgef3","ARHGEF3"
"Krtap1-3","KRTAP10-4"
"Krtap1-3","KRTAP10-11"
"Cyp26b1","CYP26B1"
"Usp21","USP21"
"Ppp1r27","PPP1R27"
"Qsox1","QSOX1"
"Aff4","AFF4"
"Atp1a3","ATP1A3"
"Atp1a3","AC010616.1"
"E4f1","E4F1"
"Serpinb9h","SERPINB9"
"Mcrip2","MCRIP2"
"Ndufb7","NDUFB7"
"Gxylt2","GXYLT2"
"Eif1a","EIF1AY"
"Olfr1260","OR4C5"
"Fam174b","FAM174B"
"Npr1","NPR1"
"Cbwd1","CBWD6"
"Coa3","COA3"
"Mill1","MICB"
"Dipk2a","DIPK2A"
"Snx31","SNX31"
"Icos","ICOS"
"Necab2","NECAB2"
"Bhlhe22","BHLHE22"
"Ttc33","TTC33"
"Enpp5","ENPP5"
"Ankra2","ANKRA2"
"3830417A13Rik","MAGEA10"
"Olfr19","OR7A5"
"Olfr19","OR7A10"
"Olfr19","OR7A17"
"Olfr937","OR8G1"
"Olfr937","OR8G5"
"Tirap","TIRAP"
"Krt32","KRT32"
"Gmnc","GMNC"
"Tax1bp3","TAX1BP3"
"Pld2","PLD2"
"Bst2","BST2"
"Kansl3","KANSL3"
"Olfr434","OR2A1"
"Olfr434","OR2A42"
"Slco1b2","SLCO1B1"
"Slco1b2","SLCO1B3"
"Slco1b2","SLCO1B3-SLCO1B7"
"Auts2","AUTS2"
"Scn7a","SCN7A"
"S100a2","S100A2"
"Ap1g2","AP1G2"
"Lhx1","LHX1"
"Ska3","SKA3"
"Elmo2","ELMO2"
"Ankfy1","ANKFY1"
"Phf8","PHF8"
"Tspear","TSPEAR"
"Olfr1462","OR5B3"
"Dsn1","DSN1"
"Cox7b2","COX7B2"
"Sh2b1","SH2B1"
"Ndrg3","NDRG3"
"Arhgap5","ARHGAP5"
"Ripk1","RIPK1"
"Zcchc14","ZCCHC14"
"Hap1","HAP1"
"Nr1i2","NR1I2"
"Tubgcp6","TUBGCP6"
"Cnnm4","CNNM4"
"Plod2","PLOD2"
"Cct2","CCT2"
"Oas1e","OAS1"
"Krt76","KRT76"
"Krtap5-2","KRTAP2-1"
"Krtap5-2","KRTAP2-2"
"Krtap5-2","KRTAP2-3"
"Krtap5-2","KRTAP2-4"
"Krtap5-2","KRTAP4-8"
"Krtap5-2","KRTAP4-16"
"Krtap5-2","KRTAP4-9"
"Krtap5-2","KRTAP4-11"
"Krtap5-2","KRTAP4-5"
"Krtap5-2","KRTAP4-4"
"Krtap5-2","KRTAP4-2"
"Krtap5-2","KRTAP4-1"
"Krtap5-2","KRTAP9-1"
"Krtap5-2","KRTAP9-2"
"Krtap5-2","KRTAP9-3"
"Krtap5-2","KRTAP9-8"
"Krtap5-2","KRTAP9-4"
"Krtap5-2","KRTAP9-9"
"Krtap5-2","KRTAP9-6"
"Krtap5-2","KRTAP9-7"
"Krtap5-2","KRTAP10-6"
"Krtap5-2","KRTAP10-4"
"Krtap5-2","KRTAP10-3"
"Krtap5-2","KRTAP10-5"
"Krtap5-2","KRTAP10-1"
"Krtap5-2","KRTAP10-11"
"Cand1","CAND1"
"Pard3b","PARD3B"
"Sh3yl1","SH3YL1"
"Tesk1","TESK1"
"Kctd13","KCTD13"
"Sftpd","SFTPD"
"Faim2","FAIM2"
"Gzma","GZMA"
"Zmym6","ZMYM6"
"Glud1","GLUD1"
"Senp1","SENP1"
"Tmc4","TMC4"
"Polr2h","POLR2H"
"Tmem86b","TMEM86B"
"Rxfp4","RXFP4"
"Olfr782","OR6C6"
"Cd72","CD72"
"Mterf1a","MTERF1"
"Serpina1d","SERPINA1"
"Htr1a","HTR1A"
"Ddx3y","DDX3Y"
"Zscan26","ZSCAN26"
"Aldh8a1","ALDH8A1"
"Lyve1","LYVE1"
"Usp9y","USP9Y"
"Clcn3","CLCN3"
"9530068E07Rik","C5orf15"
"Depdc1b","DEPDC1B"
"Nog","NOG"
"Atp6v1e2","ATP6V1E2"
"Nefl","NEFL"
"Olfr1451","OR5B2"
"Ube2ql1","UBE2QL1"
"Slc6a20a","SLC6A20"
"Fank1","FANK1"
"Med26","MED26"
"Pdk1","PDK1"
"Ctse","CTSE"
"Pon3","PON3"
"Chmp1b","CHMP1B"
"Trav7d-2","TRAV12-2"
"Trav7d-2","TRAV12-3"
"Prss35","PRSS35"
"Rhobtb3","RHOBTB3"
"Cstf1","CSTF1"
"Art1","ART1"
"Smpd4","SMPD4"
"Iapp","IAPP"
"Klk1b5","KLK1"
"Klk1b5","KLK3"
"Klk1b5","KLK2"
"Vmn1r19","VN1R5"
"Gm14569","KIAA1210"
"Marchf7","MARCHF7"
"Hoxd13","HOXD13"
"Hnrnpa2b1","HNRNPA2B1"
"Kctd18","KCTD18"
"Efr3a","EFR3A"
"Sycn","SYCN"
"Prmt6","PRMT6"
"Dad1","DAD1"
"Alg2","ALG2"
"Klhdc3","KLHDC3"
"Ccr4","CCR4"
"Ighv1-42","IGHV1OR15-9"
"Plcg1","PLCG1"
"Brsk1","BRSK1"
"Zfand5","ZFAND5"
"Zscan5b","ZSCAN5B"
"Zscan5b","ZSCAN5C"
"Zscan5b","ZSCAN5A"
"Cldn17","CLDN17"
"Hoxc11","HOXC11"
"Oas1d","OAS1"
"Vmn1r31","VN1R5"
"Ctsc","CTSC"
"Pcbp2","PCBP2"
"St7l","ST7L"
"Morf4l1","MORF4L1"
"Lemd1","LEMD1"
"2310034C09Rik","KRTAP13-3"
"Olfr147","OR8B2"
"Olfr147","OR8B3"
"Aplf","APLF"
"Cux2","CUX2"
"Ajap1","AJAP1"
"Ech1","ECH1"
"Psmc4","PSMC4"
"Kif11","KIF11"
"Zfp202","ZNF202"
"Adamtsl3","ADAMTSL3"
"H1f4","H1-4"
"Pfn2","PFN2"
"Fam120c","FAM120C"
"Ccdc120","CCDC120"
"Cdc42se2","CDC42SE2"
"Lpar3","LPAR3"
"Synpo","SYNPO"
"Arhgdib","ARHGDIB"
"Spon2","SPON2"
"Chchd2","CHCHD2"
"Ntrk2","NTRK2"
"Cpne8","CPNE8"
"Etv2","ETV2"
"Ankrd34c","ANKRD34C"
"Olfr218","OR10J3"
"Pias1","PIAS1"
"Gpr162","GPR162"
"Bcl2a1c","BCL2A1"
"Agr2","AGR2"
"Padi6","PADI6"
"Hoxd3","HOXD3"
"Ckmt1","CKMT1B"
"Gprin3","GPRIN3"
"Trpm8","TRPM8"
"Fam222a","FAM222A"
"Fam187a","FAM187A"
"Crebrf","CREBRF"
"S100a3","S100A3"
"Vps39","VPS39"
